payment_id,customer_id,amount,currency,payment_method,failure_reason,timestamp,previous_attempts,previous_recovery_attempts,time_since_failure_minutes,customer_success_rate,customer_lifetime_value,customer_previous_payments,status,true_recovery_probability,recovered,amount_recovered
pay_101982,cust_01382,5060.41,INR,card,temporary_bank_error,2026-09-03T19:32:34.700560+00:00,2,0,786.3,0.883,97549.04,22,RECOVERED,0.7823,True,5060.41
pay_101983,cust_01383,1362.61,INR,upi,network_failure,2026-09-03T19:19:14.494523+00:00,3,0,799.6,0.661,38431.98,14,RECOVERED,0.7542,True,1362.61
pay_101984,cust_01384,688.17,INR,card,customer_abandonment,2026-09-02T16:08:57.502588+00:00,1,0,2429.9,0.161,0.0,1,FAILED,0.1297,False,0.0
pay_101985,cust_01385,3048.57,INR,upi,authentication_failure,2026-09-04T06:17:53.916762+00:00,1,1,141.0,0.522,12853.44,4,FAILED,0.6323,False,0.0
pay_101986,cust_01386,3458.92,INR,wallet,network_failure,2026-09-03T17:40:29.788838+00:00,1,0,898.4,0.824,52212.78,23,RECOVERED,0.8937,True,3458.92
pay_101987,cust_01387,2063.68,INR,upi,network_failure,2026-09-03T21:02:19.765756+00:00,3,0,696.5,0.704,1307.52,3,FAILED,0.7847,False,0.0
pay_101988,cust_01388,3680.98,INR,upi,network_failure,2026-08-31T16:45:39.898836+00:00,1,2,5273.2,0.75,44588.4,32,RECOVERED,0.5385,True,3680.98
pay_101989,cust_01389,1774.76,INR,upi,3ds_timeout,2026-08-31T10:06:07.438599+00:00,1,0,5672.8,0.965,21393.12,22,FAILED,0.7204,False,0.0
pay_101990,cust_01390,1489.78,INR,card,3ds_timeout,2026-09-03T00:22:18.499921+00:00,1,0,1936.6,0.621,3351.83,3,RECOVERED,0.6838,True,1489.78
pay_101991,cust_01391,2196.63,INR,netbanking,authentication_failure,2026-09-03T19:48:36.393129+00:00,1,2,770.3,0.771,2466.88,11,FAILED,0.5109,False,0.0
pay_101992,cust_01392,4599.73,INR,wallet,3ds_timeout,2026-09-03T13:32:24.916392+00:00,3,0,1146.5,0.906,1448.32,5,RECOVERED,0.6788,True,4599.73
pay_101993,cust_01393,1249.68,INR,upi,temporary_bank_error,2026-09-03T19:33:07.885155+00:00,1,1,785.7,0.562,16248.2,9,RECOVERED,0.6574,True,1249.68
pay_101994,cust_01394,2170.03,INR,card,temporary_bank_error,2026-09-03T08:29:45.994012+00:00,1,1,1449.1,0.447,10480.28,6,FAILED,0.578,False,0.0
pay_101995,cust_01395,9191.12,INR,wallet,insufficient_funds,2026-09-03T19:19:29.449282+00:00,1,1,799.4,0.9,87120.35,33,RECOVERED,0.3688,True,9191.12
pay_101996,cust_01396,2418.71,INR,emi,authentication_failure,2026-09-01T17:37:19.298502+00:00,1,0,3781.6,0.55,3870.0,8,RECOVERED,0.5559,True,2418.71
pay_101997,cust_01397,2162.91,INR,upi,network_failure,2026-09-02T15:22:43.303185+00:00,1,0,2476.2,0.52,19051.76,15,RECOVERED,0.7711,True,2162.91
pay_101998,cust_01398,1184.42,INR,upi,account_blocked,2026-09-03T21:52:30.836624+00:00,1,0,646.4,0.877,216563.96,43,FAILED,0.2141,False,0.0
pay_101999,cust_01399,4946.03,INR,wallet,3ds_timeout,2026-09-03T20:14:17.881852+00:00,1,1,744.6,0.624,11291.58,11,FAILED,0.6984,False,0.0
pay_102000,cust_01400,2311.9,INR,wallet,3ds_timeout,2026-09-02T15:53:36.889274+00:00,1,0,2445.3,0.763,61659.6,20,RECOVERED,0.692,True,2311.9
pay_102001,cust_01401,1075.09,INR,card,3ds_timeout,2026-09-04T02:27:45.121781+00:00,1,0,371.1,0.872,31596.0,5,RECOVERED,0.7984,True,1075.09
pay_102002,cust_01402,2344.97,INR,card,temporary_bank_error,2026-09-04T03:30:50.928835+00:00,1,0,308.0,0.876,86421.86,16,RECOVERED,0.8792,True,2344.97
pay_102003,cust_01403,1393.27,INR,upi,temporary_bank_error,2026-09-04T03:15:58.754040+00:00,1,1,322.9,0.8,45629.04,8,FAILED,0.691,False,0.0
pay_102004,cust_01404,4065.3,INR,upi,insufficient_funds,2026-08-31T20:51:41.744458+00:00,1,0,5027.2,0.661,51335.46,15,FAILED,0.4597,False,0.0
pay_102005,cust_01405,2237.0,INR,upi,temporary_bank_error,2026-09-03T11:43:31.121711+00:00,1,0,1255.4,0.494,4542.35,11,RECOVERED,0.729,True,2237.0
pay_102006,cust_01406,2980.53,INR,wallet,network_failure,2026-09-03T07:07:06.852475+00:00,3,1,1531.8,0.885,221765.2,46,RECOVERED,0.5409,True,2980.53
pay_102007,cust_01407,2142.84,INR,upi,network_failure,2026-09-04T04:07:55.930676+00:00,3,1,270.9,0.688,4364.98,3,RECOVERED,0.5907,True,2142.84
pay_102008,cust_01408,938.3,INR,card,network_failure,2026-09-03T09:50:08.101360+00:00,1,0,1368.7,0.505,64404.0,25,RECOVERED,0.8013,True,938.3
pay_102009,cust_01409,1075.55,INR,upi,payment_method_issue,2026-09-01T11:19:38.658631+00:00,1,0,4159.2,0.456,21635.7,13,RECOVERED,0.4574,True,1075.55
pay_102010,cust_01410,4309.13,INR,upi,network_failure,2026-09-04T08:33:52.447543+00:00,1,1,5.0,0.697,121131.63,25,RECOVERED,0.8206,True,4309.13
pay_102011,cust_01411,1741.59,INR,wallet,network_failure,2026-09-03T14:08:00.914829+00:00,3,0,1110.9,0.81,169356.0,41,RECOVERED,0.7333,True,1741.59
pay_102012,cust_01412,955.79,INR,upi,network_failure,2026-09-03T20:33:38.406829+00:00,1,0,725.2,0.948,43836.8,15,RECOVERED,0.95,True,955.79
pay_102013,cust_01413,8512.11,INR,card,temporary_bank_error,2026-09-03T20:53:22.114727+00:00,1,0,705.5,0.439,42179.5,25,FAILED,0.7629,False,0.0
pay_102014,cust_01414,3546.83,INR,netbanking,temporary_bank_error,2026-09-04T00:10:48.274790+00:00,1,0,508.1,0.834,18458.0,14,RECOVERED,0.7896,True,3546.83
pay_102015,cust_01415,1899.52,INR,card,insufficient_funds,2026-09-04T02:11:55.087276+00:00,1,0,387.0,0.807,47773.8,25,FAILED,0.5011,False,0.0
pay_102016,cust_01416,1426.15,INR,upi,authentication_failure,2026-09-03T13:00:58.257131+00:00,1,0,1177.9,0.957,30277.8,16,RECOVERED,0.9331,True,1426.15
pay_102017,cust_01417,2002.88,INR,upi,network_failure,2026-09-04T08:31:56.744227+00:00,1,2,6.9,0.694,19741.54,11,RECOVERED,0.6551,True,2002.88
pay_102018,cust_01418,5530.0,INR,card,insufficient_funds,2026-09-03T08:54:35.430166+00:00,3,0,1424.3,0.88,125889.54,24,RECOVERED,0.3611,True,5530.0
pay_102019,cust_01419,2019.76,INR,card,network_failure,2026-09-04T03:35:51.367221+00:00,2,1,303.0,0.389,5939.97,4,FAILED,0.5594,False,0.0
pay_102020,cust_01420,1934.95,INR,upi,3ds_timeout,2026-09-02T12:43:17.308361+00:00,2,0,2635.6,0.844,71518.4,19,RECOVERED,0.6923,True,1934.95
pay_102021,cust_01421,2571.95,INR,netbanking,insufficient_funds,2026-09-03T18:47:06.890480+00:00,1,0,831.8,0.92,24209.02,24,FAILED,0.4874,False,0.0
pay_102022,cust_01422,7282.41,INR,upi,temporary_bank_error,2026-09-04T07:30:06.122464+00:00,1,1,68.8,0.381,5779.72,3,RECOVERED,0.6262,True,7282.41
pay_102023,cust_01423,2949.51,INR,upi,3ds_timeout,2026-08-31T16:01:00.372818+00:00,1,1,5317.9,0.956,249730.24,34,FAILED,0.6112,False,0.0
pay_102024,cust_01424,1521.92,INR,upi,3ds_timeout,2026-09-03T01:35:52.659829+00:00,2,0,1863.0,0.939,38860.8,9,RECOVERED,0.7526,True,1521.92
pay_102025,cust_01425,905.88,INR,card,authentication_failure,2026-09-03T01:19:38.318469+00:00,1,2,1879.2,0.81,148610.4,25,RECOVERED,0.5028,True,905.88
pay_102026,cust_01426,725.38,INR,upi,temporary_bank_error,2026-09-04T06:15:24.156996+00:00,1,0,143.5,0.804,17524.78,17,RECOVERED,0.8766,True,725.38
pay_102027,cust_01427,1037.46,INR,card,3ds_timeout,2026-09-03T11:45:36.211820+00:00,1,0,1253.3,0.857,31971.42,31,FAILED,0.83,False,0.0
pay_102028,cust_01428,1342.62,INR,upi,3ds_timeout,2026-09-03T02:45:25.763916+00:00,2,1,1793.4,0.811,8966.16,12,RECOVERED,0.5621,True,1342.62
pay_102029,cust_01429,9140.95,INR,upi,insufficient_funds,2026-09-02T21:12:48.236509+00:00,1,0,2126.1,0.942,33168.07,25,RECOVERED,0.5662,True,9140.95
pay_102030,cust_01430,685.3,INR,card,customer_abandonment,2026-09-02T05:56:54.408906+00:00,3,2,3042.0,0.819,7011.29,16,FAILED,0.01,False,0.0
pay_102031,cust_01431,908.15,INR,card,network_failure,2026-09-03T13:31:20.469019+00:00,1,2,1147.5,0.485,7592.83,16,FAILED,0.4816,False,0.0
pay_102032,cust_01432,836.88,INR,emi,payment_method_issue,2026-09-03T22:19:18.865048+00:00,1,0,619.6,0.734,7302.48,6,FAILED,0.4905,False,0.0
pay_102033,cust_01433,607.95,INR,card,insufficient_funds,2026-09-03T09:41:24.571156+00:00,2,1,1377.5,0.079,0.0,10,FAILED,0.073,False,0.0
pay_102034,cust_01434,3722.64,INR,wallet,authentication_failure,2026-09-03T23:53:21.906450+00:00,1,0,525.5,0.201,0.0,3,RECOVERED,0.669,True,3722.64
pay_102035,cust_01435,2961.95,INR,card,network_failure,2026-09-04T03:21:46.511606+00:00,1,2,317.1,0.963,198809.4,32,RECOVERED,0.6257,True,2961.95
pay_102036,cust_01436,2281.05,INR,card,temporary_bank_error,2026-09-03T12:18:49.375498+00:00,1,2,1220.1,0.459,21881.82,8,RECOVERED,0.5009,True,2281.05
pay_102037,cust_01437,1437.98,INR,card,temporary_bank_error,2026-09-03T23:10:21.746776+00:00,1,0,568.5,0.892,89828.68,20,FAILED,0.883,False,0.0
pay_102038,cust_01438,1273.51,INR,card,insufficient_funds,2026-09-03T19:42:42.643840+00:00,1,1,776.2,0.814,35281.1,13,RECOVERED,0.326,True,1273.51
pay_102039,cust_01439,1411.16,INR,upi,temporary_bank_error,2026-09-02T13:42:51.624258+00:00,1,0,2576.0,0.736,52107.72,24,RECOVERED,0.838,True,1411.16
pay_102040,cust_01440,4807.77,INR,card,temporary_bank_error,2026-09-03T14:00:50.083862+00:00,2,1,1118.0,0.221,2382.35,7,FAILED,0.4104,False,0.0
pay_102041,cust_01441,2111.74,INR,wallet,temporary_bank_error,2026-09-02T08:04:48.657821+00:00,1,0,2914.1,0.936,15023.0,22,RECOVERED,0.7237,True,2111.74
pay_102042,cust_01442,1465.58,INR,upi,temporary_bank_error,2026-09-03T22:04:49.158155+00:00,1,2,634.1,0.381,0.0,2,RECOVERED,0.5291,True,1465.58
pay_102043,cust_01443,4481.3,INR,upi,insufficient_funds,2026-09-02T16:29:05.807360+00:00,1,0,2409.8,0.722,95453.26,20,FAILED,0.4305,False,0.0
pay_102044,cust_01444,1407.06,INR,upi,3ds_timeout,2026-09-03T17:57:07.814156+00:00,1,0,881.7,0.823,122505.2,49,RECOVERED,0.8602,True,1407.06
pay_102045,cust_01445,5604.39,INR,upi,network_failure,2026-09-03T00:56:14.376131+00:00,1,0,1902.6,0.242,15204.88,10,RECOVERED,0.757,True,5604.39
pay_102046,cust_01446,455.55,INR,card,network_failure,2026-09-03T08:59:06.157394+00:00,2,2,1419.8,0.771,69059.2,19,FAILED,0.4911,False,0.0
pay_102047,cust_01447,1721.33,INR,upi,insufficient_funds,2026-09-04T07:17:29.024716+00:00,1,0,81.4,0.891,32162.24,13,RECOVERED,0.5663,True,1721.33
pay_102048,cust_01448,836.39,INR,upi,network_failure,2026-08-30T22:21:47.753778+00:00,2,0,6377.1,0.885,75151.44,14,RECOVERED,0.7601,True,836.39
pay_102049,cust_01449,1353.25,INR,upi,temporary_bank_error,2026-09-03T07:31:03.374664+00:00,1,0,1507.8,0.967,139557.57,30,FAILED,0.8287,False,0.0
pay_102050,cust_01450,2748.94,INR,upi,network_failure,2026-09-04T07:44:19.278009+00:00,1,0,54.6,0.299,12794.38,7,RECOVERED,0.7932,True,2748.94
pay_102051,cust_01451,1872.53,INR,upi,customer_abandonment,2026-09-02T05:57:44.187046+00:00,2,0,3041.1,0.591,76318.08,21,FAILED,0.2205,False,0.0
pay_102052,cust_01452,2979.91,INR,netbanking,payment_method_issue,2026-09-03T22:26:17.438996+00:00,1,0,612.6,0.919,26892.18,23,FAILED,0.6255,False,0.0
pay_102053,cust_01453,1007.68,INR,upi,customer_abandonment,2026-09-04T00:23:39.099060+00:00,2,1,495.2,0.662,7141.55,20,FAILED,0.0502,False,0.0
pay_102054,cust_01454,2892.06,INR,upi,payment_method_issue,2026-09-02T10:14:03.859500+00:00,2,1,2784.8,0.435,9680.65,17,FAILED,0.2901,False,0.0
pay_102055,cust_01455,6042.11,INR,wallet,payment_method_issue,2026-09-04T02:27:52.375907+00:00,1,2,371.0,0.954,59641.2,10,RECOVERED,0.3636,True,6042.11
pay_102056,cust_01456,5569.76,INR,netbanking,network_failure,2026-09-02T19:48:42.150250+00:00,1,0,2210.2,0.909,54630.48,27,RECOVERED,0.7546,True,5569.76
pay_102057,cust_01457,5211.28,INR,upi,network_failure,2026-08-30T16:43:38.864970+00:00,1,0,6715.2,0.918,92443.65,15,RECOVERED,0.7218,True,5211.28
pay_102058,cust_01458,5652.75,INR,card,authentication_failure,2026-09-03T14:31:57.028764+00:00,1,0,1086.9,0.773,172076.94,35,FAILED,0.7687,False,0.0
pay_102059,cust_01459,1532.38,INR,upi,authentication_failure,2026-09-04T01:43:33.976033+00:00,1,0,415.3,0.767,12854.0,7,RECOVERED,0.8055,True,1532.38
pay_102060,cust_01460,1382.55,INR,upi,3ds_timeout,2026-09-03T19:12:01.361356+00:00,2,0,806.9,0.954,83108.06,15,FAILED,0.7987,False,0.0
pay_102061,cust_01461,1064.03,INR,netbanking,account_blocked,2026-09-03T14:27:57.840646+00:00,1,0,1090.9,0.891,177465.39,35,FAILED,0.1017,False,0.0
pay_102062,cust_01462,1494.75,INR,netbanking,network_failure,2026-09-04T01:14:28.218633+00:00,2,0,444.4,0.453,5698.86,5,RECOVERED,0.6138,True,1494.75
pay_102063,cust_01463,1011.86,INR,wallet,network_failure,2026-09-03T21:31:42.223432+00:00,1,0,667.2,0.648,32319.6,10,RECOVERED,0.9176,True,1011.86
pay_102064,cust_01464,3422.77,INR,upi,network_failure,2026-09-04T05:33:07.861731+00:00,1,2,185.7,0.876,45961.84,36,FAILED,0.6508,False,0.0
pay_102065,cust_01465,6145.36,INR,upi,authentication_failure,2026-09-03T16:15:12.428742+00:00,1,1,983.7,0.902,151944.14,43,FAILED,0.7596,False,0.0
pay_102066,cust_01466,3950.29,INR,upi,authentication_failure,2026-09-03T17:32:48.027810+00:00,1,0,906.1,0.732,81564.24,17,FAILED,0.8736,False,0.0
pay_102067,cust_01467,994.03,INR,upi,network_failure,2026-09-04T05:19:41.212342+00:00,3,1,199.2,0.902,47181.33,10,FAILED,0.6486,False,0.0
pay_102068,cust_01468,4827.84,INR,netbanking,temporary_bank_error,2026-09-03T13:36:14.704839+00:00,1,0,1142.6,0.853,62662.0,21,RECOVERED,0.8143,True,4827.84
pay_102069,cust_01469,1730.73,INR,upi,temporary_bank_error,2026-09-03T17:49:47.700622+00:00,1,0,889.1,0.923,44918.23,47,RECOVERED,0.95,True,1730.73
pay_102070,cust_01470,5266.61,INR,netbanking,temporary_bank_error,2026-09-03T17:27:19.482020+00:00,1,0,911.5,0.251,1539.14,9,FAILED,0.6217,False,0.0
pay_102071,cust_01471,3455.67,INR,card,authentication_failure,2026-09-02T09:34:14.230058+00:00,3,2,2824.6,0.284,9419.8,8,FAILED,0.1795,False,0.0
pay_102072,cust_01472,3031.98,INR,netbanking,network_failure,2026-09-02T17:40:01.958202+00:00,1,0,2338.8,0.946,24997.08,7,RECOVERED,0.7534,True,3031.98
pay_102073,cust_01473,3198.78,INR,upi,authentication_failure,2026-09-04T07:03:49.433951+00:00,1,0,95.1,0.968,50566.27,33,RECOVERED,0.9087,True,3198.78
pay_102074,cust_01474,5114.37,INR,upi,temporary_bank_error,2026-09-04T02:28:32.254954+00:00,2,2,370.3,0.768,131491.08,48,RECOVERED,0.6257,True,5114.37
pay_102075,cust_01475,2073.45,INR,card,payment_method_issue,2026-09-03T23:34:43.400318+00:00,1,0,544.2,0.917,7760.88,9,RECOVERED,0.6605,True,2073.45
pay_102076,cust_01476,2040.5,INR,upi,network_failure,2026-09-04T03:09:51.018728+00:00,1,0,329.0,0.577,6356.44,2,RECOVERED,0.8843,True,2040.5
pay_102077,cust_01477,1410.86,INR,wallet,insufficient_funds,2026-09-03T17:59:49.413044+00:00,1,1,879.1,0.784,154466.88,41,FAILED,0.3147,False,0.0
pay_102078,cust_01478,568.92,INR,upi,customer_abandonment,2026-09-04T03:41:17.543182+00:00,1,0,297.6,0.667,84924.6,19,FAILED,0.3296,False,0.0
pay_102079,cust_01479,909.11,INR,upi,network_failure,2026-09-03T21:14:46.907431+00:00,1,0,684.1,0.89,9755.64,7,RECOVERED,0.8344,True,909.11
pay_102080,cust_01480,1436.64,INR,card,insufficient_funds,2026-09-03T23:10:36.434862+00:00,2,2,568.3,0.537,50048.04,14,FAILED,0.0126,False,0.0
pay_102081,cust_01481,7650.64,INR,upi,temporary_bank_error,2026-09-04T08:13:01.982481+00:00,1,0,25.8,0.713,4102.11,13,RECOVERED,0.8901,True,7650.64
pay_102082,cust_01482,438.93,INR,netbanking,3ds_timeout,2026-09-03T18:07:39.278544+00:00,3,0,871.2,0.633,6673.85,9,RECOVERED,0.5344,True,438.93
pay_102083,cust_01483,1255.65,INR,netbanking,account_blocked,2026-09-04T03:50:29.451999+00:00,1,0,288.4,0.606,3494.2,4,FAILED,0.0115,False,0.0
pay_102084,cust_01484,2769.65,INR,card,insufficient_funds,2026-09-02T23:12:03.097979+00:00,2,0,2006.8,0.695,8535.16,3,FAILED,0.3335,False,0.0
pay_102085,cust_01485,6940.53,INR,card,authentication_failure,2026-09-03T07:47:09.648846+00:00,1,0,1491.7,0.93,247480.1,38,RECOVERED,0.8621,True,6940.53
pay_102086,cust_01486,5377.46,INR,card,3ds_timeout,2026-09-03T15:02:43.850828+00:00,1,0,1056.1,0.485,4825.17,16,RECOVERED,0.746,True,5377.46
pay_102087,cust_01487,568.05,INR,upi,authentication_failure,2026-09-03T11:12:40.182566+00:00,1,1,1286.2,0.857,129816.5,30,FAILED,0.7163,False,0.0
pay_102088,cust_01488,737.12,INR,upi,network_failure,2026-09-02T21:04:52.454213+00:00,1,0,2134.0,0.887,107744.14,16,RECOVERED,0.8429,True,737.12
pay_102089,cust_01489,7074.64,INR,card,insufficient_funds,2026-09-03T18:34:08.647008+00:00,1,1,844.7,0.943,115273.0,21,FAILED,0.4345,False,0.0
pay_102090,cust_01490,1624.55,INR,emi,authentication_failure,2026-09-03T21:26:04.098597+00:00,1,1,672.8,0.946,117295.92,18,FAILED,0.6462,False,0.0
pay_102091,cust_01491,435.72,INR,wallet,insufficient_funds,2026-09-02T12:06:33.424518+00:00,3,0,2672.3,0.575,4790.63,23,FAILED,0.2532,False,0.0
pay_102092,cust_01492,1268.71,INR,card,account_blocked,2026-09-04T00:23:44.574514+00:00,2,0,495.1,0.476,58492.44,21,FAILED,0.01,False,0.0
pay_102093,cust_01493,1261.24,INR,netbanking,network_failure,2026-09-03T08:41:24.266258+00:00,2,1,1437.5,0.837,84354.16,27,RECOVERED,0.6229,True,1261.24
pay_102094,cust_01494,1844.31,INR,upi,network_failure,2026-09-01T10:35:47.103648+00:00,1,0,4203.1,0.535,713.16,5,RECOVERED,0.7408,True,1844.31
pay_102095,cust_01495,1991.49,INR,card,network_failure,2026-09-03T12:57:10.925260+00:00,1,0,1181.7,0.501,8018.78,5,RECOVERED,0.8468,True,1991.49
pay_102096,cust_01496,818.77,INR,netbanking,network_failure,2026-09-04T03:36:37.187520+00:00,1,0,302.3,0.489,83950.35,24,RECOVERED,0.7564,True,818.77
pay_102097,cust_01497,6302.4,INR,upi,network_failure,2026-09-03T17:39:24.742223+00:00,1,0,899.5,0.706,47761.84,21,RECOVERED,0.9095,True,6302.4
pay_102098,cust_01498,1151.22,INR,wallet,customer_abandonment,2026-08-30T16:58:45.099970+00:00,1,0,6700.1,0.739,50982.54,10,RECOVERED,0.2087,True,1151.22
pay_102099,cust_01499,1287.81,INR,upi,temporary_bank_error,2026-09-01T05:23:33.803493+00:00,1,0,4515.3,0.594,11769.56,8,FAILED,0.6849,False,0.0
pay_102100,cust_01500,1029.21,INR,wallet,insufficient_funds,2026-09-04T04:21:32.911124+00:00,2,0,257.3,0.708,48966.88,23,RECOVERED,0.4415,True,1029.21
pay_102101,cust_01501,1472.93,INR,card,3ds_timeout,2026-09-04T06:15:14.461351+00:00,3,0,143.6,0.462,7850.02,5,RECOVERED,0.5372,True,1472.93
pay_102102,cust_01502,1000.7,INR,upi,temporary_bank_error,2026-09-04T01:46:43.529399+00:00,1,0,412.1,0.356,0.0,2,RECOVERED,0.8012,True,1000.7
pay_102103,cust_01503,2581.3,INR,upi,insufficient_funds,2026-09-04T03:46:09.359051+00:00,1,1,292.7,0.513,24044.45,10,FAILED,0.278,False,0.0
pay_102104,cust_01504,1978.53,INR,upi,account_blocked,2026-09-02T19:07:28.519340+00:00,1,0,2251.4,0.896,280131.44,42,FAILED,0.16,False,0.0
pay_102105,cust_01505,2303.44,INR,netbanking,network_failure,2026-09-03T12:29:32.684055+00:00,1,0,1209.3,0.907,88309.56,38,RECOVERED,0.8285,True,2303.44
pay_102106,cust_01506,3466.74,INR,netbanking,customer_abandonment,2026-09-03T20:09:58.386725+00:00,2,0,748.9,0.167,7174.91,10,FAILED,0.0238,False,0.0
pay_102107,cust_01507,3407.64,INR,emi,network_failure,2026-09-03T22:07:07.772311+00:00,1,0,631.7,0.566,94765.56,22,RECOVERED,0.7986,True,3407.64
pay_102108,cust_01508,1011.69,INR,card,network_failure,2026-09-03T00:10:08.995517+00:00,1,0,1948.7,0.798,52110.85,15,RECOVERED,0.8122,True,1011.69
pay_102109,cust_01509,1022.23,INR,card,payment_method_issue,2026-09-02T06:27:15.691751+00:00,2,1,3011.6,0.615,28828.0,14,RECOVERED,0.2648,True,1022.23
pay_102110,cust_01510,2135.15,INR,wallet,payment_method_issue,2026-09-02T02:37:57.631435+00:00,1,0,3240.9,0.918,28673.8,5,RECOVERED,0.5963,True,2135.15
pay_102111,cust_01511,1951.12,INR,netbanking,network_failure,2026-09-03T20:32:59.627759+00:00,1,0,725.9,0.485,77580.69,24,RECOVERED,0.7735,True,1951.12
pay_102112,cust_01512,1162.57,INR,netbanking,network_failure,2026-09-03T23:39:18.247714+00:00,1,0,539.6,0.82,46505.2,9,RECOVERED,0.8426,True,1162.57
pay_102113,cust_01513,594.94,INR,upi,authentication_failure,2026-09-03T07:16:01.444270+00:00,1,1,1522.9,0.828,310640.46,48,RECOVERED,0.7332,True,594.94
pay_102114,cust_01514,1294.12,INR,emi,temporary_bank_error,2026-09-03T10:43:02.793818+00:00,2,0,1315.8,0.456,2683.56,14,RECOVERED,0.5676,True,1294.12
pay_102115,cust_01515,1053.39,INR,upi,authentication_failure,2026-09-03T20:26:29.960867+00:00,2,0,732.4,0.6,4993.4,7,RECOVERED,0.7275,True,1053.39
pay_102116,cust_01516,7333.91,INR,emi,insufficient_funds,2026-09-03T17:42:03.731753+00:00,2,0,896.8,0.612,95508.48,21,FAILED,0.2499,False,0.0
pay_102117,cust_01517,2055.55,INR,upi,network_failure,2026-09-03T19:18:47.278178+00:00,1,0,800.1,0.542,8761.76,14,RECOVERED,0.8125,True,2055.55
pay_102118,cust_01518,1442.87,INR,card,network_failure,2026-09-04T05:02:04.286920+00:00,2,0,216.8,0.908,10474.4,5,RECOVERED,0.9284,True,1442.87
pay_102119,cust_01519,3461.52,INR,upi,insufficient_funds,2026-09-03T14:49:02.568857+00:00,3,0,1069.8,0.638,60264.27,15,FAILED,0.3212,False,0.0
pay_102120,cust_01520,817.66,INR,upi,insufficient_funds,2026-09-03T01:46:09.104328+00:00,1,0,1852.7,0.93,60376.14,36,FAILED,0.5161,False,0.0
pay_102121,cust_01521,1192.8,INR,card,authentication_failure,2026-09-02T20:02:27.553928+00:00,1,0,2196.4,0.172,2574.2,7,RECOVERED,0.6238,True,1192.8
pay_102122,cust_01522,3924.65,INR,upi,network_failure,2026-09-03T15:13:45.454485+00:00,1,0,1045.1,0.563,1605.4,9,RECOVERED,0.8642,True,3924.65
pay_102123,cust_01523,2643.06,INR,card,authentication_failure,2026-09-03T07:08:08.547025+00:00,1,1,1530.7,0.451,6302.35,4,RECOVERED,0.5642,True,2643.06
pay_102124,cust_01524,2518.63,INR,card,network_failure,2026-09-04T03:09:11.843920+00:00,3,2,329.7,0.555,14002.56,11,RECOVERED,0.3846,True,2518.63
pay_102125,cust_01525,3255.78,INR,upi,customer_abandonment,2026-09-03T13:19:33.718269+00:00,1,1,1159.3,0.522,32494.08,23,FAILED,0.1484,False,0.0
pay_102126,cust_01526,920.88,INR,emi,network_failure,2026-09-04T01:35:12.476710+00:00,1,1,423.7,0.626,11322.76,7,FAILED,0.6565,False,0.0
pay_102127,cust_01527,4776.28,INR,card,temporary_bank_error,2026-09-01T19:28:13.003757+00:00,3,0,3670.7,0.829,30473.91,12,RECOVERED,0.6271,True,4776.28
pay_102128,cust_01528,1444.01,INR,netbanking,network_failure,2026-09-03T11:48:55.342788+00:00,1,0,1250.0,0.621,4682.16,7,FAILED,0.7962,False,0.0
pay_102129,cust_01529,7571.92,INR,netbanking,payment_method_issue,2026-09-01T18:22:32.670095+00:00,1,1,3736.3,0.886,198850.68,41,FAILED,0.3821,False,0.0
pay_102130,cust_01530,1241.73,INR,card,network_failure,2026-09-04T07:41:41.340304+00:00,2,0,57.2,0.693,132523.84,25,RECOVERED,0.7792,True,1241.73
pay_102131,cust_01531,2592.04,INR,upi,insufficient_funds,2026-09-04T06:54:04.071917+00:00,2,0,104.8,0.55,4628.84,4,RECOVERED,0.4503,True,2592.04
pay_102132,cust_01532,778.57,INR,card,payment_method_issue,2026-09-03T19:11:04.935832+00:00,1,0,807.8,0.596,22271.48,20,FAILED,0.548,False,0.0
pay_102133,cust_01533,1375.68,INR,upi,network_failure,2026-09-04T02:06:05.497365+00:00,1,0,392.8,0.902,72195.48,20,RECOVERED,0.9461,True,1375.68
pay_102134,cust_01534,1795.61,INR,card,insufficient_funds,2026-08-29T06:53:27.669835+00:00,1,0,8745.4,0.898,54507.31,15,RECOVERED,0.3319,True,1795.61
pay_102135,cust_01535,1737.92,INR,card,temporary_bank_error,2026-09-04T00:59:00.000464+00:00,2,2,459.9,0.863,48414.13,20,RECOVERED,0.4899,True,1737.92
pay_102136,cust_01536,3679.43,INR,emi,customer_abandonment,2026-09-02T22:10:22.110484+00:00,1,0,2068.5,0.837,14512.0,20,FAILED,0.2735,False,0.0
pay_102137,cust_01537,2376.48,INR,netbanking,insufficient_funds,2026-09-02T19:13:30.888560+00:00,1,0,2245.4,0.865,25494.84,25,FAILED,0.3943,False,0.0
pay_102138,cust_01538,526.3,INR,upi,network_failure,2026-09-04T05:45:50.702391+00:00,1,0,173.0,0.845,149425.98,40,RECOVERED,0.95,True,526.3
pay_102139,cust_01539,989.8,INR,wallet,temporary_bank_error,2026-09-04T08:25:00.253274+00:00,1,0,13.9,0.703,24605.75,19,RECOVERED,0.8211,True,989.8
pay_102140,cust_01540,2278.2,INR,upi,temporary_bank_error,2026-09-02T09:06:46.017287+00:00,1,0,2852.1,0.687,36905.28,12,RECOVERED,0.7595,True,2278.2
